"id","source","hyperlink","building_type","building","vacancy_rate","household_size","all_uses","du_density","emp_density","Pct_SF_Large_Lot","Pct_SF_Small_Lot","Pct_Attached_SF","Pct_MF_2_to_4","Pct_MF_5_Plus","Pct_Emp_Office_Svc","Pct_Educ_Svc","Pct_Medical_Svc","Pct_Public_Admin","Pct_Retail_Svc","Pct_Restaurant","Pct_Accommodation","Pct_Arts_Entertainment","Pct_Other_Svc","Pct_Manufacturing","Pct_Transport_warehouse","Pct_Wholesale","Pct_Construction_Util","Pct_Agriculture","Pct_Extraction","percent_of_building_type","floors","total_far","parking_spaces","parking_structure_square_feet","residential_efficiency","residential_lot_square_feet","square_feet_per_du","retail_efficiency","retail_square_feet_per_employee","office_efficiency","office_square_feet_per_employee","industrial_efficiency","industrial_square_feet_per_employee","misc_percent_of_retail_use","retail_percent_of_retail_use","restaurant_percent_of_retail_use","grocery_percent_of_retail_use","hardscape_percent","irrigated_percent","impervious_roof_percent","impervious_hardscape_percent","pervious_hardscape_percent","softscape_landscape_percent","id"
266,0,0,"Low Intensity Strip Commercial (weighted avg)","Strip Commercial (Guernville Rd McDonald's, Santa Rosa CA)",0.0635,0,0,0,5.808,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.4,1,0.1,26.7,0,0.85,0,1000,1,750,0.99,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,41266
267,0,0,"Low Intensity Strip Commercial (weighted avg)","Strip Commercial (Stanford Ranch, Roseville)",0.0635,0,0,0,10.86096,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.2,1,0.22,103.13,0,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,41267
269,0,0,"Rural Employment","Occidential Elk Hills Oil Field",0.031,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,1,0.00009,0.0029403,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0001,0,0,0,0,0,42269
272,0,0,"Rural Employment","Large Farm (Near Watsonville)",0.031,3.06,0,0.00018513,0.00646866,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.05,1,0.0005,0.01635678,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0006,0.95,0,0,0,0,42272
273,0,0,"Rural Employment","Mid-sized farm 1300x1300 (near Manteca)",0.031,3.06,0,0.00074052,0.02587464,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.03,1,0.002,0.06542712,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0025,0.95,0,0,0,0,42273
274,0,0,"Rural Employment","Small farm 1300x650 (near Modesto)",0.031,3.06,0,0.00222156,0.03841992,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.11022E-16",0,0,0,0.98,0,0.02,1,0.003,0.09827136,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0037,0.95,0,0,0,0,42274
275,0,0,"Rural Employment","Very Small Farm 650x650 (Near Modesto)",0.031,3.06,0,0.00055539,0.00633798,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.01,1,0.0005,0.01640034,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0006,0.95,0,0,0,0,42275
277,0,0,"Rural Employment","Very Large Orchard (Near Tracy)",0.031,0,0,0,0.006534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,1,0.0005,0.016335,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0006,0.95,0,0,0,0,42277
278,0,0,"Rural Employment","Medium Orchard (Near Tracy)",0.031,0,0,0,0.006534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03,1,0.0005,0.016335,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0006,0.95,0,0,0,0,42278
279,0,0,"Rural Employment","Small Orchard (Near Ojai)",0.031,3.06,0,0.00018513,0.00646866,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.02,1,0.0005,0.01635678,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0006,0.95,0,0,0,0,42279
281,0,0,"Rural Employment","Large Organic Farm (Frog Hollow, Brentwood)",0.031,3.06,0,0.00018513,0.00646866,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.03,1,0.0005,0.01635678,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0006,0.95,0,0,0,0,42281
282,0,0,"Rural Employment","Medium Organic Farm (Live Power Farm, Covelo)",0.031,3.06,0,0.00037026,0.00640332,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.02,1,0.0005,0.01637856,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0006,0.95,0,0,0,0,42282
283,0,0,"Rural Employment","Small Organic Farm (Gospel Flat Farm, Bollinas)",0.031,3.06,0,0.00055539,0.00633798,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.01,1,0.0005,0.01640034,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0006,0.95,0,0,0,0,42283
285,0,0,"Rural Employment","Livestock Farm: Grassfed beef (Chilleno Valley Ranch, Petaluma)",0.031,0,0,0,0.00013068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27,1,0.00001,0.0003267,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42285
286,0,0,"Rural Employment","Livestock Farm: Harris Ranch Feedlot (I-5 CA-145 Interchange)",0.031,0,0,0,0.00013068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,1,0.00001,0.0003267,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42286
288,0,0,"Rural Employment","Vineyard, Small (Martin Stelling Vineyard)",0.031,3.06,0,0.000111078,0.001267596,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.05,1,0.0001,0.003280068,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0001,0.95,0,0,0,0,42288
289,0,0,"Rural Employment","Vineyward, Medium (Quintessa Vineyard)",0.031,3.06,0,0.000074052,0.001280664,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.11022E-16",0,0,0,0.98,0,0.05,1,0.0001,0.003275712,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0001,0.95,0,0,0,0,42289
290,0,"http://www.argentinevineyardsforsale.com/own.html?adore_category=1","Rural Employment","Vineyard, Large (Napa Valley Wine Company)",0.031,3.06,0,0.000037026,0.001293732,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.05,1,0.0001,0.003271356,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0001,0.95,0,0,0,0,42290
294,0,0,"Rural Employment","Liberty Quarry Proposal (Temecula, CA)",0.031,0,0,0,0.0013068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,1,0.0001,0.003267,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0001,0,0,0,0,0,42294
296,0,"http://www.mauinews.com/page/content.detail/id/527970.html?nav=10","Rural Employment","Castle & Cook Resorts Wind Farm Proposal (Lanai, HI)",0.031,0,0,0,0.169884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,1,0.013,0.42471,0,0.85,20000,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.0162,0,0,0,0,0,42296
298,0,0,"Campus/College High","Campus/College High (LA City College, Los Angeles)",0.0635,0,0,0,35.1747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.57,63.8,21054,0.85,0,1000,0.85,750,0.85,600,0.85,1000,0,0,0,0,0.85,0.9,0.75,0.1,0.05,0.1,43298
300,0,0,"Campus/College Low","Campus/College Low",0.0635,0,0,0,17.08892308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.3,22.2156,0,0.85,0,1000,0.85,750,0.85,650,0.85,1000,0,0,0,0,0.85,0.9,0.5,0.35,0.05,0.1,44300
304,0,0,"Hospital/Civic/Other Institutional","Hospital (Children's Hospital, Los Angeles)",0.0232,0,0,0,175.355136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2.96,176.85,58360.5,0.85,0,1000,0.85,750,0.85,625,0.85,1000,0,0,0,0,0.85,0.9,0.75,0.1,0.05,0.1,45304
307,"Moor Ruble Yudell",0,"Urban Elementary School","Urban Elementary School (Horace Mann ES, San Jose)",0,0,0,0,4.44312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.3,1.11078,0,0.85,0,1000,0.85,1250,0.85,2500,0.85,1000,0,0,0,0,0.85,0.9,0.75,0.1,0.05,0.1,46307
310,0,0,"Non-Urban Elementary School","Non-Urban Elementary School",0,0,0,0,2.6928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2,3.7026,0,0.85,0,1000,0.85,1250,0.85,2750,0.85,1000,0,0,0,0,0.85,0.9,0.5,0.35,0.05,0.1,47310
315,0,0,"Urban Middle School","Central Los Angeles Middle School",0,0,0,0,4.9368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.4,1.48104,0,0.85,0,1000,0.994,1120,0.85,3000,0.85,1000,0,0,0,0,0.85,0.9,0.45,0.4,0.05,0.1,48315
316,0,0,"Non-Urban Middle School","Non-Urban Middle School",0,0,0,0,1.97472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2,3.7026,0,0.85,0,1000,0.85,1250,0.85,3750,0.85,1000,0,0,0,0,0.85,0.9,0.5,0.35,0.05,0.1,49316
320,0,0,"Urban High School","Urban High School (Berkeley High School, Berkeley CA)",0,0,0,0,5.92416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.6,5.5,1815,0.85,0,1000,0.85,1250,0.85,3750,0.85,1000,0,0,0,0,0.85,0.9,0.75,0.1,0.05,0.1,50320
322,0,0,"Non-Urban High School","Non-Urban High School",0,0,0,0,1.8513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.25,4.62825,0,0.85,0,1000,0.85,1250,0.85,5000,0.85,1000,0,0,0,0,0.85,0.9,0.5,0.35,0.05,0.1,51322
326,0,0,"Urban City Hall","Urban City Hall (Oakland City Hall, Oakland, CA)",0.0635,0,0,0,17.77248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,12,0.18,0.00666468,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,52326
327,0,0,"Urban City Hall","Urban City Hall (Long Beach City Hall and Civic Center, Long Beach, CA)",0.0635,0,0,0,37.27284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2,0.453,0.016772778,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,52327
329,0,0,"Urban Public Library","Urban Public Library - Main Branch (Oakland Public Library, Oakland, CA)",0.0635,0,0,0,39.691872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.402,0.014884452,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,53329
332,0,0,"Urban Courthouse","Urban Courthouse (Rene C. Davidson Courthouse, Oakland, CA)",0.0635,0,0,0,96.7415328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,6,0.71,0.036278075,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,54332
333,0,0,"Urban Courthouse","Urban Courthouse (Long Beach Superior Court, Long Beach, CA)",0.0635,0,0,0,22.13332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,10,0.269,0.009959994,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,54333
334,0,0,"Urban Convention Center","Urban Convention Center (Oakland Convention Center, Oakland, CA)",0.0635,0,0,0,78.9888,0,0,0,0,0,0,0,0,0.9,0.041,0.007,0,0.00364,0.04836,0,0,0,0,0,0,0.75,3,1,0.037026,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,55334
335,0,0,"Urban Convention Center","Urban Convention Center (Long Beach Convention and Entertainment Center, Long Beach, CA)",0.0635,0,0,0,23.4596736,0,0,0,0,0,"-1.11022E-16",0,0,0.8,0.082,0.014,0,0.00728,0.09672,0,0,0,0,0,0,0.25,3,0.264,0.009774864,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,55335
337,0,0,"Suburban Civic Complex","Suburban Civic Complex (City Hall, Library, Rec Center, Menlo Park, CA)",0.0635,0,0,0,7.8166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,3,0.095,3.51747,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,56337
338,0,0,"Suburban Civic Complex","Suburban Civic Complex (City Hall, Library, Gym and Teen Center, Walnut, CA)",0.0635,0,0,0,19.845936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,3,0.201,7.442226,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,56338
339,0,0,"Suburban Civic Complex","Suburban Civic Buildings (Police Station, Community Services, Walnut, CA)",0.0635,0,0,0,11.5192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,2,0.14,5.18364,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,56339
341,0,0,"Town Civic Complex","Town Civic Complex (City Hall, Police Dept., St. Helena, CA)",0.0635,0,0,0,21.72192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0.22,8.14572,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,57341
342,0,0,"Town Civic Complex","Town Civic Complex (City Hall, Police and Fire Dept., Bishop, CA)",0.0635,0,0,0,30.855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0.375,13.88475,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,57342
345,0,0,"Town/Branch Library","Town Library (St Helena Public Library, St. Helena, CA)",0.0635,0,0,0,34.54436938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.342,12.95413852,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,58345
346,0,0,"Town/Branch Library","Town Library (Bishop Branch Library, Bishop, CA)",0.0635,0,0,0,52.6592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0.64,23.69664,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,58346
349,0,0,"Church","Church 1",0.0635,0,0,0,33.68076014,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.5,2,0.342,12.95413852,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,59349
350,0,0,"Church","Church 2",0.0635,0,0,0,51.606016,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.5,1,0.64,23.69664,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,59350
